pid,cid,year,Sample Membership,Current Wave Status,Weighting Factor,Amt of education or training,Marital Status,Length of time within firm,Occupational Position,Occupational Change,College Degree,Employment Status,Working in Trained,Reasons for occupational change,Required Training for Job,Imputed Flag for LabGross,Gross Labor Income,Labor force Status,Working Experience Full Time Employment,Vocational Degree Received,Apprenticeship,ISCED class,ISCO code,hid,gender
434102,43419,2006,1,10,1915.4,9,1,10.75,210,2,-2,2,4,-2,2,0,1080,11,15.25,-2,-2,2,-2,43419,2
434102,43419,2001,1,10,1888.11,9,1,5.916999816894531,220,-2,-2,2,4,-2,2,0,995,11,15.25,-2,-2,2,-2,43419,2
434102,43419,2001,1,10,1888.11,9,1,5.916999816894531,220,2,-2,2,4,-2,2,0,995,11,15.25,-2,-2,2,-2,43419,2
434502,43451,2000,1,10,1089.81,10.5,1,NA,210,4,-2,4,2,4,2,0,322,11,6.75,2,-2,3,-2,43451,2
434502,43451,2000,1,10,1089.81,10.5,1,NA,210,4,-2,4,2,4,2,0,322,11,6.75,2,-2,3,-2,43451,2
434502,43451,2019,1,10,1176.83,11,2,4.583000183105469,230,-2,-2,2,1,-2,5,0,1550,11,6.75,2,-2,3,NA,147575,2
434502,43451,2019,1,10,1176.83,11,2,4.583000183105469,230,2,-2,2,1,-2,5,0,1550,11,6.75,2,-2,3,NA,147575,2
434502,43451,2002,1,10,1117.85,10.5,1,2.5829999446868896,220,2,-2,4,2,-2,2,0,325,11,6.75,2,-2,3,-2,43451,2
434502,43451,2002,1,10,1117.85,10.5,1,2.5829999446868896,220,-2,-2,4,2,-2,2,0,325,11,6.75,2,-2,3,-2,43451,2
434502,43451,2018,1,10,1049.3,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,147575,2
434502,43451,2010,1,10,1480.2,11,1,0.75,220,4,-2,4,1,4,2,0,400,11,6.75,2,-2,3,-2,121878,2
434502,43451,2010,1,10,1480.2,11,1,0.75,220,4,-2,4,1,4,2,0,400,11,6.75,2,-2,3,-2,121878,2
434502,43451,2014,1,10,654.11,11,2,0.16699999570846558,220,4,-2,1,2,4,2,0,850,11,6.75,2,-2,3,-2,147575,2
434502,43451,2014,1,10,654.11,11,2,0.16699999570846558,220,4,-2,1,2,4,2,0,850,11,6.75,2,-2,3,-2,147575,2
434502,43451,2012,1,10,960.11,11,1,2.75,230,2,-2,2,1,-2,5,0,1100,11,6.75,2,-2,3,-2,121878,2
434502,43451,2012,1,10,960.11,11,1,2.75,230,-2,-2,2,1,-2,5,0,1100,11,6.75,2,-2,3,-2,121878,2
434502,43451,2009,1,10,1138.28,11,1,1.4170000553131104,210,-2,-2,4,2,-2,2,0,400,11,6.75,2,-2,3,-2,121878,2
434502,43451,2009,1,10,1138.28,11,1,1.4170000553131104,210,2,-2,4,2,-2,2,0,400,11,6.75,2,-2,3,-2,121878,2
434502,43451,2015,1,10,685.83,11,2,0.75,230,4,-2,2,1,4,5,0,845,11,6.75,2,-2,3,-2,147575,2
434502,43451,2015,1,10,685.83,11,2,0.75,230,4,-2,2,1,4,5,0,845,11,6.75,2,-2,3,-2,147575,2
434502,43451,2017,1,10,834.34,11,2,2.75,230,-2,-2,2,1,-2,5,0,960,11,6.75,2,-2,3,NA,147575,2
434502,43451,2017,1,10,834.34,11,2,2.75,230,2,-2,2,1,-2,5,0,960,11,6.75,2,-2,3,NA,147575,2
434502,43451,2003,1,10,1087.17,10.5,1,3.3329999446868896,210,2,-2,4,2,-2,2,0,325,11,6.75,2,-2,3,-2,43451,2
434502,43451,2003,1,10,1087.17,10.5,1,3.3329999446868896,210,-2,-2,4,2,-2,2,0,325,11,6.75,2,-2,3,-2,43451,2
434502,43451,2005,1,10,1330.14,11,1,5.416999816894531,220,-2,-2,4,2,-2,5,0,400,11,6.75,2,-2,3,5132,121878,2
434502,43451,2005,1,10,1330.14,11,1,5.416999816894531,220,2,-2,4,2,-2,5,0,400,11,6.75,2,-2,3,5132,121878,2
434502,43451,2007,1,10,1149.26,11,1,7.416999816894531,230,-2,-2,2,1,-2,5,1,728,11,6.75,2,-2,3,-2,121878,2
434502,43451,2007,1,10,1149.26,11,1,7.416999816894531,230,2,-2,2,1,-2,5,1,728,11,6.75,2,-2,3,-2,121878,2
434502,43451,2020,1,10,1163.45,11,2,5.666999816894531,230,2,-2,4,1,-2,5,0,450,11,6.75,2,-2,3,NA,147575,2
434502,43451,2020,1,10,1163.45,11,2,5.666999816894531,230,-2,-2,4,1,-2,5,0,450,11,6.75,2,-2,3,NA,147575,2
434502,43451,2013,1,10,955.79,11,2,3.75,220,-2,-2,2,1,-2,5,0,850,11,6.75,2,-2,3,-2,121878,2
434502,43451,2013,1,10,955.79,11,2,3.75,220,2,-2,2,1,-2,5,0,850,11,6.75,2,-2,3,-2,121878,2
434502,43451,2016,1,10,923.09,11,2,1.5829999446868896,220,2,-2,2,1,-2,5,0,1150,11,6.75,2,-2,3,-2,147575,2
434502,43451,2016,1,10,923.09,11,2,1.5829999446868896,220,-2,-2,2,1,-2,5,0,1150,11,6.75,2,-2,3,-2,147575,2
434502,43451,2008,1,10,1198.92,11,1,0.5830000042915344,230,11,-2,2,1,11,5,0,930,11,6.75,2,-2,3,-2,121878,2
434502,43451,2008,1,10,1198.92,11,1,0.5830000042915344,230,4,-2,2,1,11,5,0,930,11,6.75,2,-2,3,-2,121878,2
434502,43451,2004,1,10,1194.96,11,1,4.416999816894531,230,-2,-2,4,2,-2,5,0,400,11,6.75,2,-2,3,-2,121878,2
434502,43451,2004,1,10,1194.96,11,1,4.416999816894531,230,4,-2,4,2,-2,5,0,400,11,6.75,2,-2,3,-2,121878,2
434502,43451,2011,1,10,1057.39,11,1,1.9170000553131104,230,-2,-2,2,1,-2,5,0,1350,11,6.75,2,-2,3,-2,121878,2
434502,43451,2011,1,10,1057.39,11,1,1.9170000553131104,230,2,-2,2,1,-2,5,0,1350,11,6.75,2,-2,3,-2,121878,2
434502,43451,2006,1,10,1190.92,11,1,6.5,220,-2,-2,4,2,-2,5,1,904,11,6.75,2,-2,3,-2,121878,2
434502,43451,2006,1,10,1190.92,11,1,6.5,220,2,-2,4,2,-2,5,1,904,11,6.75,2,-2,3,-2,121878,2
434502,43451,2001,1,10,1086.26,10.5,1,1.4170000553131104,210,-2,-2,4,2,-2,2,0,435,11,6.75,2,-2,3,-2,43451,2
434502,43451,2001,1,10,1086.26,10.5,1,1.4170000553131104,210,2,-2,4,2,-2,2,0,435,11,6.75,2,-2,3,-2,43451,2
434801,43486,2000,1,10,1773.81,11,1,NA,10,1,-2,5,-2,-2,-2,-2,-2,1,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2000,1,10,1773.81,11,1,NA,10,-2,-2,5,-2,-2,-2,-2,-2,1,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2019,1,10,1585.7,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,NA,43486,1
434801,43486,2019,1,10,1585.7,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,NA,43486,1
434801,43486,2002,1,10,2196.78,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2002,1,10,2196.78,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2018,1,10,1398.17,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,43486,1
434801,43486,2010,1,10,1819.82,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2010,1,10,1819.82,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2014,1,10,1371.04,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2014,1,10,1371.04,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2012,1,10,1367.14,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2012,1,10,1367.14,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2009,1,10,1733.61,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2009,1,10,1733.61,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2015,1,10,1407.54,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2015,1,10,1407.54,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2017,1,10,1216.25,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,NA,43486,1
434801,43486,2017,1,10,1216.25,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,NA,43486,1
434801,43486,2003,1,10,2168.36,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2003,1,10,2168.36,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2005,1,10,1866.74,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2005,1,10,1866.74,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2007,1,10,1675.02,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2007,1,10,1675.02,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2020,1,10,1688.76,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,NA,43486,1
434801,43486,2020,1,10,1688.76,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,NA,43486,1
434801,43486,2013,1,10,1400.09,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2013,1,10,1400.09,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2016,1,10,1434.15,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2016,1,10,1434.15,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2008,1,10,1678.25,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2008,1,10,1678.25,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2004,1,10,1950.19,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2004,1,10,1950.19,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2011,1,10,1442.54,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2011,1,10,1442.54,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2006,1,10,1538.56,11,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2006,1,10,1538.56,11,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2001,1,10,1897.9,11,1,-2,10,-2,-2,5,-2,-2,-2,-2,-2,1,9.333000183105469,4,-2,5,-2,43486,1
434801,43486,2001,1,10,1897.9,11,1,-2,10,1,-2,5,-2,-2,-2,-2,-2,1,9.333000183105469,4,-2,5,-2,43486,1
435202,43524,2000,1,10,3320.87,9,1,NA,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2000,1,10,3320.87,9,1,NA,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2019,1,10,6797.58,9,5,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,NA,43524,2
435202,43524,2019,1,10,6797.58,9,5,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,NA,43524,2
435202,43524,2002,1,10,3726.64,9,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2002,1,10,3726.64,9,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2018,1,10,6118.79,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,43524,2
435202,43524,2010,1,10,5242.44,9,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2010,1,10,5242.44,9,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2014,1,10,4470.27,9,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2014,1,10,4470.27,9,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2012,1,10,3934.63,9,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2012,1,10,3934.63,9,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2009,1,10,4774.65,9,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2009,1,10,4774.65,9,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2015,1,10,3985.26,9,5,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2015,1,10,3985.26,9,5,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2017,1,10,4728.91,9,5,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,NA,43524,2
435202,43524,2017,1,10,4728.91,9,5,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,NA,43524,2
435202,43524,2003,1,10,3743.45,9,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2003,1,10,3743.45,9,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2005,1,10,4108.35,9,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2005,1,10,4108.35,9,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2007,1,10,4594.26,9,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2007,1,10,4594.26,9,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2020,1,10,7538.35,9,5,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,NA,43524,2
435202,43524,2020,1,10,7538.35,9,5,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,NA,43524,2
435202,43524,2013,1,10,4104.71,9,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2013,1,10,4104.71,9,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2016,1,10,4178.97,9,5,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2016,1,10,4178.97,9,5,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2008,1,10,4574.83,9,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2008,1,10,4574.83,9,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2004,1,10,3849.79,9,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2004,1,10,3849.79,9,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2011,1,10,4209.57,9,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2011,1,10,4209.57,9,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2006,1,10,3666.37,9,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2006,1,10,3666.37,9,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2001,1,10,3693.32,9,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
435202,43524,2001,1,10,3693.32,9,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,4,-2,-2,2,-2,43524,2
436301,43630,2000,1,10,1262.04,15,1,NA,540,2,1,1,1,-2,8,0,5522,11,30.16699981689453,4,-2,6,-2,43630,1
436301,43630,2000,1,10,1262.04,15,1,NA,540,-2,1,1,1,-2,8,0,5522,11,30.16699981689453,4,-2,6,-2,43630,1
436301,43630,2019,1,10,774.93,15,1,-2,13,-2,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,NA,43630,1
436301,43630,2019,1,10,774.93,15,1,-2,13,1,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,NA,43630,1
436301,43630,2002,1,10,1306.61,15,1,29.75,540,2,1,1,1,-2,8,0,3960,11,32.16699981689453,4,-2,6,-2,43630,1
436301,43630,2002,1,10,1306.61,15,1,29.75,540,-2,1,1,1,-2,8,0,3960,11,32.16699981689453,4,-2,6,-2,43630,1
436301,43630,2018,1,10,730,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,43630,1
436301,43630,2010,1,10,1044.01,15,1,-2,13,9,1,5,-2,9,-2,-2,-2,2,33,4,-2,6,-2,43630,1
436301,43630,2010,1,10,1044.01,15,1,-2,13,1,1,5,-2,9,-2,-2,-2,2,33,4,-2,6,-2,43630,1
436301,43630,2014,1,10,854.93,15,1,-2,13,1,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,-2,43630,1
436301,43630,2014,1,10,854.93,15,1,-2,13,-2,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,-2,43630,1
436301,43630,2012,1,10,762.39,15,1,-2,13,1,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,-2,43630,1
436301,43630,2012,1,10,762.39,15,1,-2,13,-2,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,-2,43630,1
436301,43630,2009,1,10,1181.13,15,1,0.8330000042915344,540,-2,1,2,1,-2,8,0,400,11,33,4,-2,6,-2,43630,1
436301,43630,2009,1,10,1181.13,15,1,0.8330000042915344,540,2,1,2,1,-2,8,0,400,11,33,4,-2,6,-2,43630,1
436301,43630,2015,1,10,843.92,15,1,-2,13,1,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,-2,43630,1
436301,43630,2015,1,10,843.92,15,1,-2,13,-2,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,-2,43630,1
436301,43630,2017,1,10,657.3,15,1,-2,13,-2,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,NA,43630,1
436301,43630,2017,1,10,657.3,15,1,-2,13,1,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,NA,43630,1
436301,43630,2003,1,10,1346.77,15,1,30.75,540,2,1,2,1,-2,8,0,3000,11,33,4,-2,6,-2,43630,1
436301,43630,2003,1,10,1346.77,15,1,30.75,540,-2,1,2,1,-2,8,0,3000,11,33,4,-2,6,-2,43630,1
436301,43630,2005,1,10,1220.13,15,1,-2,13,-1,1,5,-1,-1,-1,0,3800,12,33,4,-2,6,-2,43630,1
436301,43630,2005,1,10,1220.13,15,1,-2,13,2,1,5,-1,-1,-1,0,3800,12,33,4,-2,6,-2,43630,1
436301,43630,2007,1,10,1070.88,15,1,-2,13,-2,1,5,-2,-2,-2,-2,-2,1,33,4,-2,6,-2,43630,1
436301,43630,2007,1,10,1070.88,15,1,-2,13,1,1,5,-2,-2,-2,-2,-2,1,33,4,-2,6,-2,43630,1
436301,43630,2020,1,10,825.29,15,1,-2,13,1,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,NA,43630,1
436301,43630,2020,1,10,825.29,15,1,-2,13,-2,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,NA,43630,1
436301,43630,2013,1,10,792.91,15,1,-2,13,-2,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,-2,43630,1
436301,43630,2013,1,10,792.91,15,1,-2,13,1,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,-2,43630,1
436301,43630,2016,1,10,767.75,15,1,-2,13,1,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,-2,43630,1
436301,43630,2016,1,10,767.75,15,1,-2,13,-2,1,5,-2,-2,-2,-2,-2,2,33,4,-2,6,-2,43630,1
436301,43630,2008,1,10,1127.94,15,1,0,540,-2,1,4,1,-2,8,0,400,11,33,4,-2,6,-2,43630,1
436301,43630,2008,1,10,1127.94,15,1,0,540,4,1,4,1,-2,8,0,400,11,33,4,-2,6,-2,43630,1
436301,43630,2004,1,10,1311.5,15,1,-2,13,-2,1,5,-1,-2,-1,0,3600,11,33,4,-2,6,-2,43630,1
436301,43630,2004,1,10,1311.5,15,1,-2,13,2,1,5,-1,-2,-1,0,3600,11,33,4,-2,6,-2,43630,1
436301,43630,2011,1,10,804.05,15,1,-2,13,9,1,5,-2,9,-2,-2,-2,2,33,4,-2,6,-2,43630,1
436301,43630,2011,1,10,804.05,15,1,-2,13,1,1,5,-2,9,-2,-2,-2,2,33,4,-2,6,-2,43630,1
436301,43630,2006,1,10,1055.09,15,1,-2,13,-2,1,5,-1,-2,-1,0,4583,11,33,4,-2,6,-2,43630,1
436301,43630,2006,1,10,1055.09,15,1,-2,13,2,1,5,-1,-2,-1,0,4583,11,33,4,-2,6,-2,43630,1
436301,43630,2001,1,10,1252.26,15,1,28.83300018310547,540,-2,1,1,1,-2,8,0,6135,11,31.25,4,-2,6,-2,43630,1
436301,43630,2001,1,10,1252.26,15,1,28.83300018310547,540,2,1,1,1,-2,8,0,6135,11,31.25,4,-2,6,-2,43630,1
436402,43648,2000,1,10,2007.25,10.5,1,NA,220,2,-2,2,2,-2,2,0,746,11,5,1,-2,3,-2,43648,2
436402,43648,2000,1,10,2007.25,10.5,1,NA,220,-2,-2,2,2,-2,2,0,746,11,5,1,-2,3,-2,43648,2
436402,43648,2019,1,10,2098.56,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,5,1,-2,3,NA,43648,2
436402,43648,2019,1,10,2098.56,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,5,1,-2,3,NA,43648,2
436402,43648,2002,1,10,2210.69,10.5,1,5.916999816894531,220,2,-2,2,2,-2,2,0,855,11,5,1,-2,3,-2,43648,2
436402,43648,2002,1,10,2210.69,10.5,1,5.916999816894531,220,-2,-2,2,2,-2,2,0,855,11,5,1,-2,3,-2,43648,2
436402,43648,2018,1,10,1895.02,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,43648,2
436402,43648,2010,1,10,2302.18,10.5,1,-2,13,12,-2,5,2,12,2,0,493,12,5,1,-2,3,-2,43648,2
436402,43648,2010,1,10,2302.18,10.5,1,-2,13,2,-2,5,2,12,2,0,493,12,5,1,-2,3,-2,43648,2
436402,43648,2014,1,10,1791.8,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,1,5,1,-2,3,-2,43648,2
436402,43648,2014,1,10,1791.8,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,1,5,1,-2,3,-2,43648,2
436402,43648,2012,1,10,1759.96,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,1,5,1,-2,3,-2,43648,2
436402,43648,2012,1,10,1759.96,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,1,5,1,-2,3,-2,43648,2
436402,43648,2009,1,10,1751.02,10.5,1,12.833000183105469,220,-2,-2,2,2,-2,2,1,100,11,5,1,-2,3,-2,43648,2
436402,43648,2009,1,10,1751.02,10.5,1,12.833000183105469,220,2,-2,2,2,-2,2,1,100,11,5,1,-2,3,-2,43648,2
436402,43648,2015,1,10,1812.47,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,1,5,1,-2,3,-2,43648,2
436402,43648,2015,1,10,1812.47,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,1,5,1,-2,3,-2,43648,2
436402,43648,2017,1,10,1885.41,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,5,1,-2,3,NA,43648,2
436402,43648,2017,1,10,1885.41,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,5,1,-2,3,NA,43648,2
436402,43648,2003,1,10,2290.89,10.5,1,6.833000183105469,220,2,-2,2,2,-2,2,0,822,11,5,1,-2,3,-2,43648,2
436402,43648,2003,1,10,2290.89,10.5,1,6.833000183105469,220,-2,-2,2,2,-2,2,0,822,11,5,1,-2,3,-2,43648,2
436402,43648,2005,1,10,2354.48,10.5,1,8.916999816894531,220,-2,-2,2,2,-2,2,0,866,11,5,1,-2,3,-2,43648,2
436402,43648,2005,1,10,2354.48,10.5,1,8.916999816894531,220,2,-2,2,2,-2,2,0,866,11,5,1,-2,3,-2,43648,2
436402,43648,2007,1,10,1753.91,10.5,1,-2,13,-2,-2,5,-1,-2,-1,0,455,11,5,1,-2,3,-2,43648,2
436402,43648,2007,1,10,1753.91,10.5,1,-2,13,2,-2,5,-1,-2,-1,0,455,11,5,1,-2,3,-2,43648,2
436402,43648,2020,1,10,2896.09,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,2,5,1,-2,3,NA,43648,2
436402,43648,2020,1,10,2896.09,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,2,5,1,-2,3,NA,43648,2
436402,43648,2013,1,10,1952.6,10.5,1,-2,13,-2,-2,5,-2,-2,-2,-2,-2,1,5,1,-2,3,-2,43648,2
436402,43648,2013,1,10,1952.6,10.5,1,-2,13,1,-2,5,-2,-2,-2,-2,-2,1,5,1,-2,3,-2,43648,2
